2013-05-02 00:00:00,57278.0
2013-05-03 00:00:00,55859.0
2013-05-04 00:00:00,48349.0
2013-05-05 00:00:00,49419.0
2013-05-06 00:00:00,51244.0
2013-05-07 00:00:00,59215.0
2013-05-08 00:00:00,47359.0
2013-05-09 00:00:00,66370.0
2013-05-10 00:00:00,67937.0
2013-05-11 00:00:00,70410.0
2013-05-12 00:00:00,69320.0
2013-05-13 00:00:00,62190.0
2013-05-14 00:00:00,63287.0
2013-05-15 00:00:00,66411.0
2013-05-16 00:00:00,60543.0
2013-05-17 00:00:00,60896.0
2013-05-18 00:00:00,51982.0
2013-05-19 00:00:00,47090.0
2013-05-20 00:00:00,50093.0
2013-05-21 00:00:00,54664.0
2013-05-22 00:00:00,53981.0
2013-05-23 00:00:00,54824.0
2013-05-24 00:00:00,55106.0
2013-05-25 00:00:00,55836.0
2013-05-26 00:00:00,39879.0
2013-05-27 00:00:00,52377.0
2013-05-28 00:00:00,55138.0
2013-05-29 00:00:00,54919.0
2013-05-30 00:00:00,57170.0
2013-05-31 00:00:00,57616.0
2013-06-01 00:00:00,52390.0
2013-06-02 00:00:00,51011.0
2013-06-03 00:00:00,52048.0
2013-06-04 00:00:00,60118.0
2013-06-05 00:00:00,54947.0
2013-06-06 00:00:00,55918.0
2013-06-07 00:00:00,54331.0
2013-06-08 00:00:00,47973.0
2013-06-09 00:00:00,46237.0
2013-06-10 00:00:00,42406.0
2013-06-11 00:00:00,51208.0
2013-06-12 00:00:00,46417.0
2013-06-13 00:00:00,43302.0
2013-06-14 00:00:00,48124.0
2013-06-15 00:00:00,41531.0
2013-06-16 00:00:00,40076.0
2013-06-17 00:00:00,43399.0
2013-06-18 00:00:00,47025.0
2013-06-19 00:00:00,46903.0
2013-06-20 00:00:00,49440.0
2013-06-21 00:00:00,52994.0
2013-06-22 00:00:00,42571.0
2013-06-23 00:00:00,40634.0
2013-06-24 00:00:00,40963.0
2013-06-25 00:00:00,45588.0
2013-06-26 00:00:00,45576.0
2013-06-27 00:00:00,46797.0
2013-06-28 00:00:00,48324.0
2013-06-29 00:00:00,38973.0
2013-06-30 00:00:00,32994.0
2013-07-01 00:00:00,34053.0
2013-07-02 00:00:00,43264.0
2013-07-03 00:00:00,35351.0
2013-07-04 00:00:00,34560.0
2013-07-05 00:00:00,36291.0
2013-07-06 00:00:00,36979.0
2013-07-07 00:00:00,28865.0
2013-07-08 00:00:00,36912.0
2013-07-09 00:00:00,41777.0
2013-07-10 00:00:00,39340.0
2013-07-11 00:00:00,41040.0
2013-07-12 00:00:00,50045.0
2013-07-13 00:00:00,40313.0
2013-07-14 00:00:00,34150.0
2013-07-15 00:00:00,36738.0
2013-07-16 00:00:00,38784.0
2013-07-17 00:00:00,39565.0
2013-07-18 00:00:00,41257.0
2013-07-19 00:00:00,38020.0
2013-07-20 00:00:00,33626.0
2013-07-21 00:00:00,36884.0
2013-07-22 00:00:00,37257.0
2013-07-23 00:00:00,39644.0
2013-07-24 00:00:00,39963.0
2013-07-25 00:00:00,42304.0
2013-07-26 00:00:00,41428.0
2013-07-27 00:00:00,35987.0
2013-07-28 00:00:00,33111.0
2013-07-29 00:00:00,44260.0
2013-07-30 00:00:00,39998.0
2013-07-31 00:00:00,51919.0
2013-08-01 00:00:00,45823.0
2013-08-02 00:00:00,53174.0
2013-08-03 00:00:00,49065.0
2013-08-04 00:00:00,44605.0
2013-08-05 00:00:00,47903.0
2013-08-06 00:00:00,52260.0
2013-08-07 00:00:00,57225.0
2013-08-08 00:00:00,57036.0
2013-08-09 00:00:00,53241.0
2013-08-10 00:00:00,52040.0
2013-08-11 00:00:00,41059.0
2013-08-12 00:00:00,45811.0
2013-08-13 00:00:00,53484.0
2013-08-14 00:00:00,50484.0
2013-08-15 00:00:00,59029.0
2013-08-16 00:00:00,68301.0
2013-08-17 00:00:00,59253.0
2013-08-18 00:00:00,53134.0
2013-08-19 00:00:00,69938.0
2013-08-20 00:00:00,66539.0
2013-08-21 00:00:00,63416.0
2013-08-22 00:00:00,62772.0
2013-08-23 00:00:00,59969.0
2013-08-24 00:00:00,51085.0
2013-08-25 00:00:00,45094.0
2013-08-26 00:00:00,53528.0
2013-08-27 00:00:00,61016.0
2013-08-28 00:00:00,63645.0
2013-08-29 00:00:00,61525.0
2013-08-30 00:00:00,60716.0
2013-08-31 00:00:00,52533.0
2013-09-01 00:00:00,45578.0
2013-09-02 00:00:00,50456.0
2013-09-03 00:00:00,50503.0
2013-09-04 00:00:00,51136.0
2013-09-05 00:00:00,60222.0
2013-09-06 00:00:00,63412.0
2013-09-07 00:00:00,54231.0
2013-09-08 00:00:00,46470.0
2013-09-09 00:00:00,54966.0
2013-09-10 00:00:00,53551.0
2013-09-11 00:00:00,49512.0
2013-09-12 00:00:00,50982.0
2013-09-13 00:00:00,48362.0
2013-09-14 00:00:00,47147.0
2013-09-15 00:00:00,46764.0
2013-09-16 00:00:00,50391.0
2013-09-17 00:00:00,66291.0
2013-09-18 00:00:00,64383.0
2013-09-19 00:00:00,59004.0
2013-09-20 00:00:00,58990.0
2013-09-21 00:00:00,53286.0
2013-09-22 00:00:00,52686.0
2013-09-23 00:00:00,60286.0
2013-09-24 00:00:00,63563.0
2013-09-25 00:00:00,58150.0
2013-09-26 00:00:00,54262.0
2013-09-27 00:00:00,50429.0
2013-09-28 00:00:00,44660.0
2013-09-29 00:00:00,41741.0
2013-09-30 00:00:00,42073.0
2013-10-01 00:00:00,55320.0
2013-10-02 00:00:00,60542.0
2013-10-03 00:00:00,61708.0
2013-10-04 00:00:00,54796.0
2013-10-05 00:00:00,47895.0
2013-10-06 00:00:00,44751.0
2013-10-07 00:00:00,43235.0
2013-10-08 00:00:00,42865.0
2013-10-09 00:00:00,46991.0
2013-10-10 00:00:00,57769.0
2013-10-11 00:00:00,54449.0
2013-10-12 00:00:00,49674.0
2013-10-13 00:00:00,51248.0
2013-10-14 00:00:00,55763.0
2013-10-15 00:00:00,57320.0
2013-10-16 00:00:00,51947.0
2013-10-17 00:00:00,45193.0
2013-10-18 00:00:00,60446.0
2013-10-19 00:00:00,54639.0
2013-10-20 00:00:00,49864.0
2013-10-21 00:00:00,58142.0
2013-10-22 00:00:00,64906.0
2013-10-23 00:00:00,54572.0
2013-10-24 00:00:00,63265.0
2013-10-25 00:00:00,59853.0
2013-10-26 00:00:00,49353.0
2013-10-27 00:00:00,44388.0
2013-10-28 00:00:00,48635.0
2013-10-29 00:00:00,51237.0
2013-10-30 00:00:00,47911.0
2013-10-31 00:00:00,56476.0
2013-11-01 00:00:00,48306.0
2013-11-02 00:00:00,41179.0
2013-11-03 00:00:00,35815.0
2013-11-04 00:00:00,42094.0
2013-11-05 00:00:00,51134.0
2013-11-06 00:00:00,55035.0
2013-11-07 00:00:00,58631.0
2013-11-08 00:00:00,59961.0
2013-11-09 00:00:00,57804.0
2013-11-10 00:00:00,57169.0
2013-11-11 00:00:00,54558.0
2013-11-12 00:00:00,58510.0
2013-11-13 00:00:00,63151.0
2013-11-14 00:00:00,70175.0
2013-11-15 00:00:00,62100.0
2013-11-16 00:00:00,51595.0
2013-11-17 00:00:00,48041.0
2013-11-18 00:00:00,73198.0
2013-11-19 00:00:00,93322.0
2013-11-20 00:00:00,77962.0
2013-11-21 00:00:00,71024.0
2013-11-22 00:00:00,76646.0
2013-11-23 00:00:00,75165.0
2013-11-24 00:00:00,60018.0
2013-11-25 00:00:00,71937.0
2013-11-26 00:00:00,80055.0
2013-11-27 00:00:00,91169.0
2013-11-28 00:00:00,102010.0
2013-11-29 00:00:00,90409.0
2013-11-30 00:00:00,80868.0
2013-12-01 00:00:00,67175.0
2013-12-02 00:00:00,74324.0
2013-12-03 00:00:00,78202.0
2013-12-04 00:00:00,79738.0
2013-12-05 00:00:00,84995.0
2013-12-06 00:00:00,71277.0
2013-12-07 00:00:00,75125.0
2013-12-08 00:00:00,49174.0
2013-12-09 00:00:00,57289.0
2013-12-10 00:00:00,67874.0
2013-12-11 00:00:00,68381.0
2013-12-12 00:00:00,59677.0
2013-12-13 00:00:00,59827.0
2013-12-14 00:00:00,55858.0
2013-12-15 00:00:00,51885.0
2013-12-16 00:00:00,63090.0
2013-12-17 00:00:00,71588.0
2013-12-18 00:00:00,81656.0
2013-12-19 00:00:00,68814.0
2013-12-20 00:00:00,69475.0
2013-12-21 00:00:00,59140.0
2013-12-22 00:00:00,51543.0
